wang777,孙武,28,350,48,.85,52,836,55
wang777,张良,29,1,1,.00,13,2570,17
wang777,关羽,33,350,218,3.87,221,716,227
wang777,张飞,34,350,166,2.95,169,787,175
wang777,赵云,35,350,357,6.41,360,704,366
wang777,马超,36,350,280,4.98,283,757,289
wang777,黄忠,37,350,257,4.57,260,606,266
wang777,诸葛亮,38,350,367,6.55,371,836,377
wang777,庞统,39,350,273,4.84,279,1208,283
wang777,周瑜,40,350,198,3.51,201,711,208
wang777,郭嘉,41,350,338,6.00,341,750,347
wang777,韦小宝,44,350,74,1.30,75,367,100
wang777,黄飞鸿,45,350,195,3.44,198,626,269
wang777,马云騄,55,350,100,1.76,120,4023,720
wang7777,零零发,1,350,104,1.83,104,138,110
wang7777,鳌拜,2,350,70,1.23,82,2452,74
wang7777,和珅,3,50,1,.00,30,5879,10
wang7777,郑板桥,4,50,1,.00,38,7525,10
wang7777,喜来乐,5,50,1,.00,26,5110,10
wang7777,苏乞儿,6,350,65,1.15,91,5384,70
wang7777,李卫,7,50,1,.00,14,2777,12
wang7777,刘伯温,8,350,42,.74,54,2455,52
wang7777,林则徐,9,55,1,.00,40,7920,12
wang7777,方世玉,10,350,195,3.44,203,1770,203
wang7777,多尔衮,11,350,35,.62,47,2446,43
wang7777,左宗棠,12,350,30,.53,52,4491,40
wang7777,张之洞,13,350,34,.60,56,4432,45
wang7777,蒲松龄,14,51,1,.00,25,4880,18
wang7777,李鸿章,15,51,1,.00,26,5045,13
wang7777,李寻欢,16,350,54,.95,79,5061,60
wang7777,索尼,17,51,1,.00,20,3975,14
wang7777,胡雪岩,18,51,1,.00,21,4005,14
wang7777,曹雪芹,19,51,1,.00,14,2600,14
wang7777,海大富,20,350,49,.86,62,2614,56
wang7777,华佗,21,51,1,.00,18,3450,15
wang7777,墨子,22,51,1,.00,16,3100,15
wang7777,杜甫,23,300,38,.57,59,4315,49
wang7777,廉颇,24,350,33,.58,52,3893,40
wang7777,庄周,25,51,1,.00,28,5480,16
wang7777,李元芳,26,350,20,.35,42,4451,32
wang7777,鲁班,27,51,1,.00,10,1920,16
wang7777,孙武,28,350,36,.63,71,7076,43
wang7777,张良,29,1,1,.00,7,1265,17
wang7777,关羽,33,350,254,4.51,256,579,263
wang7777,张飞,34,350,194,3.45,194,128,203
wang7777,赵云,35,350,399,7.19,400,211,408
wang7777,马超,36,350,398,7.07,399,258,407
wang7777,黄忠,37,350,232,4.12,234,443,241
wang7777,诸葛亮,38,350,295,5.27,298,649,305
wang7777,庞统,39,350,263,4.66,267,812,273
wang7777,周瑜,40,350,284,5.03,287,777,294
wang7777,郭嘉,41,350,362,6.45,368,1356,371
wang7777,韦小宝,44,350,110,1.94,113,713,172
wang7777,马云騄,55,350,245,4.32,248,704,1311
pgh123,零零发,1,300,172,2.60,172,190,184
pgh123,鳌拜,2,300,132,1.99,132,158,150
pgh123,和珅,3,20,9,.01,57,9710,27
pgh123,郑板桥,4,50,8,.02,41,6730,31
pgh123,喜来乐,5,50,8,.02,42,6845,27
pgh123,苏乞儿,6,300,32,.48,126,18883,47
pgh123,李卫,7,100,8,.04,58,10105,26
pgh123,刘伯温,8,300,20,.30,91,14303,38
pgh123,林则徐,9,100,9,.05,51,8533,32
pgh123,方世玉,10,300,5,.08,98,18783,26
pgh123,多尔衮,11,300,5,.08,103,19726,23
pgh123,左宗棠,12,300,5,.08,97,18461,23
pgh123,张之洞,13,300,16,.24,130,22955,61
pgh123,蒲松龄,14,100,9,.05,53,8969,37
pgh123,李鸿章,15,55,8,.02,48,8100,28
pgh123,李寻欢,16,300,23,.35,106,16780,39
pgh123,索尼,17,59,8,.02,35,5472,26
pgh123,胡雪岩,18,50,8,.02,58,10004,23
pgh123,曹雪芹,19,100,8,.04,54,9241,26
pgh123,海大富,20,300,17,.26,94,15472,36
pgh123,华佗,21,100,8,.04,43,7120,33
pgh123,墨子,22,79,8,.03,39,6316,24
