profile,姓名,id,等级,武力,战力,满武力,书籍经验,总资质
pgh123456,零零发,1,320,82,1.31,87,1178,94
pgh123456,鳌拜,2,150,38,.28,45,1575,52
pgh123456,和珅,3,11,6,.00,9,787,19
pgh123456,郑板桥,4,10,7,.00,15,1725,24
pgh123456,喜来乐,5,20,6,.01,11,1010,23
pgh123456,苏乞儿,6,150,15,.11,30,3153,28
pgh123456,李卫,7,100,6,.03,17,2224,21
pgh123456,刘伯温,8,300,24,.36,39,3038,40
pgh123456,林则徐,9,10,6,.00,10,935,25
pgh123456,方世玉,10,300,5,.07,40,7121,21
pgh123456,多尔衮,11,100,10,.05,35,5024,26
pgh123456,左宗棠,12,100,10,.05,23,2695,26
pgh123456,张之洞,13,59,14,.04,28,2940,33
pgh123456,蒲松龄,14,100,8,.04,12,828,36
pgh123456,李鸿章,15,10,7,.00,20,2760,25
pgh123456,李寻欢,16,150,43,.32,50,1548,55
pgh123456,索尼,17,10,6,.00,15,1940,21
pgh123456,胡雪岩,18,10,6,.00,23,3540,21
pgh123456,曹雪芹,19,10,6,.00,10,825,21
pgh123456,海大富,20,150,13,.10,14,249,26
pgh123456,华佗,21,100,7,.04,10,631,31
pgh123456,墨子,22,10,6,.00,15,1960,22
pgh123456,杜甫,23,100,4,.02,15,2335,21
pgh123456,廉颇,24,21,9,.01,12,705,20
pgh123456,庄周,25,1,6,.00,16,2095,21
pgh123456,李元芳,26,1,4,.00,13,1900,22
pgh123456,鲁班,27,1,6,.00,8,432,21
pgh123456,孙武,28,350,334,5.84,338,958,345
pgh123456,张良,29,1,6,.00,6,110,22
pgh123456,关羽,33,350,36,.63,39,722,363
pgh123456,张飞,34,30,11,.02,13,510,22
pgh123456,赵云,35,1,19,.00,21,410,28
pgh123456,马超,36,400,961,19.22,962,213,1028
pgh123456,黄忠,37,1,11,.00,12,370,22
pgh123456,诸葛亮,38,300,177,2.65,182,1072,193
pgh123456,庞统,39,50,8,.02,11,695,24
pgh123456,周瑜,40,1,8,.00,10,590,24
pgh123456,郭嘉,41,350,429,7.51,434,1030,886
pgh123456,韦小宝,44,350,21,.37,23,531,561
pgh123456,关银屏,51,350,504,8.82,505,360,1178
pgh123456,马云騄,55,400,18,.36,40,4492,735

